0,1,2,3,4,5,6,7,8,9,10,11
-0.14259654630401436,0.16849457443100285,1.8361173282883658,0.5905835331977785,-0.10462626432761342,-0.5546712533445763,-0.913420546005248,-0.26768072166525353,-0.2173351851180505,-0.34562549568085216,-0.6330646629402801,-0.6330646629402801
-0.048702928848657796,0.10138735550195264,-0.26033312067502445,-0.35850603750695076,-0.2549205800203373,-0.6391545403612053,-0.9674942716380865,-0.43142373886467533,-0.58624301352362,-0.5559868415142879,-0.6115890629167429,-0.6115890629167429
-0.5713322152068465,-0.40101664592317804,-0.7764421918304302,-0.6245286575699753,0.35850662706696074,-0.6391545403612053,-0.7203000973165393,-0.4948908548207259,-0.5681129915321446,-0.5551727411688638,0.031474707951617206,0.031474707951617206
3.986432722820844,3.3593623907146086,2.6482510482671935,0.8103761515798312,-2.3364203247078024,-0.03838449935406606,0.07621446438622387,-0.2244321820459004,-0.12478548113756875,-0.17302854174639468,0.6462267300320207,0.6462267300320207
1.2028278638219267,1.0215574695601974,0.5267440711078761,-0.06009345207382135,-1.2904730058483531,-0.2619268401939318,-0.7260487990449473,-0.1777742882535029,-0.0032837278918058815,-0.15840916294864643,0.025595742223166636,0.025595742223166636
-0.6482610576081651,-1.3073009883255688,-0.46360628788570607,0.3195268308929905,1.1296117837764639,2.96546570568163,2.3490275671760052,1.6566204527753092,1.2927613350017935,1.7106874737511388,-0.8227076961957042,-0.8227076961957042
0.3593636548101781,0.7383276352149535,-0.04498752290768052,-0.48283173360092485,-0.6461164008827961,-0.6391545403612053,-0.8686166019094677,-0.5333488244505707,-0.5718239327298819,-0.5841999249185194,-0.23446008252297254,-0.23446008252297254
1.1749924537163743,-0.5967876215645602,1.4375872133903613,1.4130340899504357,-1.0111977976594573,1.6587908664911024,1.8875984417757836,0.6553639234917701,0.4977884277571827,0.7029396309685315,0.9853121767300375,0.9853121767300375
-0.18840494766728225,-1.2355411660787812,0.24864945957732834,0.770404051988142,0.3723394422763928,3.118203851700395,2.023974210829451,1.2134926451809545,0.8873789896278793,1.563481417055668,-0.4860603850940527,-0.4860603850940527
-1.3615229130384279,-1.1655833757273104,-1.3668546095690597,-0.8409558374309795,1.7283250449571026,-0.6391545403612053,0.762864948612744,-0.48214260140865145,-0.4107253040333639,-0.34905898475709823,-0.3333154017798358,-0.3333154017798358
-0.9519046059589469,-0.9847785752871511,-0.9053571022653897,-0.4746901031039624,1.0367862370395147,1.5236176072644962,1.10893679266291,0.291712265313998,0.5387163512862869,0.6453457573658767,-0.741093395866724,-0.741093395866724
-0.3603144619657204,-0.08125368920119763,-0.6205177875801022,-0.6391341404258692,0.09808570454768044,-0.6391545403612053,0.762864948612744,-0.36735117495429775,-0.313968637062535,-0.23252890612881247,0.35890639449619854,0.35890639449619854
-1.1712707888872906,-0.9799752722447395,-1.2018790909251833,-0.7598014062427416,1.330308981511737,-0.6391545403612053,-0.9674942716380865,-0.5487463801636288,-0.6027194935012363,-0.6009474086271804,-0.710193857265381,-0.710193857265381
-0.5289766847590754,-0.1971841817335975,-0.7316007936502208,-0.7150088260525861,0.2979780586013764,-0.6391545403612053,-0.9674942716380865,-0.5773153231129339,-0.5853520456930723,-0.592957613639943,0.22901673933040365,0.22901673933040365
-0.6098567037975461,-0.3199513161012578,-0.8204651238481646,-0.7257279810018185,0.4075388298441147,-0.6391545403612053,-0.9674942716380865,-0.5747267021666831,-0.596564299171247,-0.5936695750710117,-0.7971257386745915,-0.7971257386745915
-0.3999320309039762,-0.6149198701075704,0.45302484044160785,0.8524599692607628,0.39830549295750856,0.7626422219887863,0.05790378480685,1.1545244489552924,1.7792457188337283,1.4642084780114464,2.2956466389455175,2.2956466389455175
